position,player_name,course,score,thru,today,sg_ott,distance,accuracy,sg_app,gir,prox_fw,prox_rgh,sg_putt,sg_arg,scrambling,great_shots,poor_shots,sg_total,sg_t2g,sg_bs
T67,"Springer, Hayden",AN,-2,18,-2,-0.025000000000000022,290.7034482758621,0.71429,-0.21999999999999997,0.694445,26.98546875,82.331375,0.30000000000000004,-0.075,0.6000000000000001,3.5,3.5,-0.020000000000000018,-0.32000000000000006,-0.245
T85,"Ghim, Doug",AN,-1,18,1,-0.15499999999999997,289.25,0.5357149999999999,-0.9299999999999999,0.75,30.702333333333332,47.844536363636365,0.835,-0.27,0.699998,3,2.5,-0.5199999999999999,-1.355,-1.085
T85,"Moore, Taylor",AN,-1,18,0,-0.5700000000000001,295.20000000000005,0.57143,0.18999999999999995,0.6111150000000001,31.23305,43.50415714285714,0.7250000000000001,-0.87,0.687498125,3.5,3.5,-0.52,-1.245,-0.385
T85,"Im, Sungjae",AN,-1,18,-1,1.25,292.4,0.75,-0.7749999999999999,0.722225,32.109942857142855,38.37878,-1.07,0.08,0.7333333333333333,2.5,2,-0.52,0.5499999999999999,0.47
T85,"Fisk, Steven",AN,-1,18,0,1.25,296.5,0.7857149999999999,-2.325,0.555555,40.331513793103454,32.4759,-1.105,1.6549999999999998,0.7894715789473684,2,4,-0.52,0.585,-1.075
T85,"Pavon, Matthieu",AN,-1,18,-2,1.025,296.45,0.71429,-0.875,0.66667,29.533155555555556,47.166,-1.01,0.34,0.6666650000000001,3.5,5,-0.52,0.49,0.14499999999999996
T85,"List, Luke",AN,-1,18,-1,0.44000000000000006,299.75,0.57143,-0.435,0.722225,35.380338461538464,47.629577777777776,-0.21999999999999997,-0.30500000000000005,0.7272727272727273,2,1,-0.52,-0.29999999999999993,0.0050000000000000044
T85,"James, Ben",AN,-1,18,0,0.585,289.85,0.75,-1.415,0.63889,29.35325,60.845650000000006,0.815,-0.515,0.7142878571428573,2.5,4,-0.52,-1.3399999999999999,-0.8300000000000001
T85,"Cowan, Ryder",AN,-1,18,-3,0.10499999999999998,296.2,0.64286,0.10999999999999999,0.694445,31.954696000000006,37.64755,0.31000000000000005,-1.045,0.5714314285714286,4,3.5,-0.5200000000000001,-0.835,0.215
T93,"Svensson, Adam",AN,0,18,3,-1.06,286.5,0.464285,-0.05999999999999994,0.6666650000000001,31.71063913043478,44.44785,-0.035,0.13,0.4999975000000001,2,4.5,-1.0200000000000002,-0.99,-1.1199999999999999
T93,"Kanaya, Takumi",AN,0,18,-2,-1.36,280.35,0.464285,0.25,0.6111150000000001,26.393659090909093,52.9508,0.43,-0.33999999999999997,0.7142871428571428,2.5,3,-1.02,-1.45,-1.1099999999999999
T93,"Potgieter, Aldrich",AN,0,18,-6,-0.41999999999999993,305.94827586206895,0.6785749999999999,0.645,0.694445,32.595,42.429050000000004,0.010000000000000009,-1.255,0.533332,5,4.5,-1.02,-1.0350000000000001,0.22999999999999998
T93,"Hoffman, Charley",AN,0,18,-2,0.03,291.69310344827585,0.7142850000000001,-0.715,0.61111,27.743882758620686,81.17854000000001,0.865,-1.2,0.562499375,4,4,-1.02,-1.89,-0.6849999999999999
T93,"Keefer, Johnny",AN,0,18,-5,0.004999999999999949,305.75,0.607145,-2.6500000000000004,0.55556,28.656399999999998,36.36568571428572,1.065,0.56,0.5999986666666667,7,6,-1.0199999999999998,-2.09,-2.645
T93,"Wood, Griffin",AN,0,18,-1,0.63,302.55,0.75,-1.885,0.694445,38.827732142857144,43.01655,-0.30500000000000005,0.5449999999999999,0.599996,4,4.5,-1.02,-0.715,-1.255
T93,"Sandhu, Sihan",AN,0,18,0,-0.8,293.6,0.607145,-0.7000000000000001,0.66667,29.363527586206896,45.12031428571429,0.4,0.08,0.6666666666666666,4.5,6,-1.02,-1.4200000000000002,-1.5
T93,"Wu, Dylan",AN,0,18,-4,0.26,289.2172413793104,0.85714,-1.665,0.805555,39.12389310344828,23.16635,0.41000000000000003,-0.030000000000000027,0.5454563636363636,4,3.5,-1.0199999999999998,-1.435,-1.4050000000000002
T93,"Van Rooyen, Erik",AN,0,18,-3,-2.74,293.8724137931034,0.39286,1.07,0.6666700000000001,27.0961,46.533875,0.32999999999999996,0.32499999999999996,0.6363654545454545,3.5,3.5,-1.02,-1.3499999999999999,-1.675
T93,"Highsmith, Joe",AN,0,18,0,0.735,294.7,0.607145,-1.03,0.5,34.9525,68.99822727272726,-0.4,-0.325,0.6818150000000001,3.5,2.5,-1.02,-0.625,-0.3
T93,"Hadwin, Adam",AN,0,18,2,-0.8999999999999999,286.8827586206897,0.67857,0.17500000000000002,0.61111,30.61707586206897,38.070479999999996,-0.75,0.45000000000000007,0.87499875,2,5.5,-1.02,-0.27,-0.7249999999999999
T93,"Ramey, Chad",AN,0,18,-1,-0.175,287.50370370370365,0.666667037037037,1.19,0.6857157142857143,27.833750000000002,23.027033333333332,-0.99,-0.06500000000000006,0.7142871428571428,3,5,-0.039999999999999925,0.95,1.01
T105,"Champ, Cameron",AN,1,18,0,-0.365,296.35,0.5357149999999999,-0.010000000000000009,0.694445,30.119745833333333,45.3099,-0.615,-0.525,0.5000021428571428,2,4,-1.52,-0.905,-0.37499999999999994
T105,"Garnett, Brice",AN,1,18,-1,-0.39,281.1,0.6785749999999999,-0.18,0.6666650000000001,28.11955172413793,81.04262857142857,-0.5900000000000001,-0.36000000000000004,0.4545463636363636,4,4.5,-1.52,-0.93,-0.57
T105,"Dunlap, Nick",AN,1,18,-1,-2.19,287.25,0.428575,0.6699999999999999,0.63889,24.62705,55.62935,-0.32000000000000006,0.32,0.800003,4,5.5,-1.52,-1.2000000000000002,-1.5199999999999998
T105,"Finau, Tony",AN,1,18,-2,0.07999999999999996,296,0.607145,-0.575,0.63889,31.050955555555554,27.97704285714286,-1.4100000000000001,0.385,0.5999993333333333,3,3.5,-1.52,-0.10999999999999999,-0.5
T105,"Martin, Ben",AN,1,18,0,-0.73,287.85862068965525,0.6785749999999999,-0.21499999999999997,0.722225,30.095999999999997,49.07405,0.09000000000000002,-0.665,0.7272754545454545,2.5,3.5,-1.52,-1.615,-0.9450000000000001
T105,"Lower, Justin",AN,1,18,2,-0.4,278.54999999999995,0.71429,0.14,0.63889,37.02504242424242,98.60485,-0.9049999999999999,-0.36,0.5714285714285714,2.5,4.5,-1.52,-0.615,-0.2599999999999999
T105,"Lipsky, David",AN,1,18,2,-0.38,283.95000000000005,0.7142850000000001,-1.65,0.583335,34.337382758620684,105.08703333333332,1.25,-0.735,0.6470594117647058,2,4.5,-1.52,-2.77,-2.0300000000000002
T105,"Suber, Jackson",AN,1,18,4,-1.475,295.33103448275864,0.5357149999999999,1.26,0.7222200000000001,28.702667857142856,31.9216,-1.42,0.10999999999999999,0.800002,2,3,-1.5200000000000002,-0.09999999999999987,-0.21499999999999986
T105,"Lamprecht, Christo",AN,1,18,2,-0.735,295.4,0.42857,-0.28,0.5833349999999999,28.345999999999997,69.21784,-0.8,0.295,0.7857157142857143,3.5,6.5,-1.52,-0.72,-1.015
T105,"Yellamaraju, Sudarshan",AN,1,18,1,0.495,298.2,0.75,-1.6099999999999999,0.7222200000000001,27.988879310344828,35.22124,-0.03500000000000003,-0.375,0.6666666666666666,3.5,4,-1.52,-1.4849999999999999,-1.1099999999999999
T105,"Higgo, Garrick",AN,1,18,0,-0.425,292.6,0.67857,-2.235,0.61111,26.217746428571427,43.41112857142857,1.77,-0.63,0.8333333333333333,3.5,4.5,-1.52,-3.29,-2.66
T105,"Putnam, Andrew",AN,1,18,3,-1.4949999999999999,272.65,0.607145,-0.22000000000000003,0.75,24.97492068965517,51.643725,-0.385,0.5800000000000001,0.8888888888888888,1,3,-1.52,-1.135,-1.7149999999999999
T117,"Hoge, Tom",AN,2,18,5,0.245,289.5827586206897,0.75,0.07499999999999996,0.75,27.9304,31.800024999999998,-1.685,-0.655,0.6,2.5,5.5,-2.0200000000000005,-0.33499999999999996,0.31499999999999995
T117,"Mazzoli, Stefano",AN,2,18,-2,-0.7000000000000001,289.95000000000005,0.642855,-2.3049999999999997,0.583335,33.501120689655174,53.94614285714286,0.385,0.6,0.9166666666666667,3.5,5,-2.02,-2.405,-3.005
T117,"Peterson, Paul",AN,2,18,1,0.5700000000000001,279.1,0.75,-1.165,0.63889,26.5762,60.78268,-1.19,-0.24,0.7142878571428573,2,4.5,-2.02,-0.83,-0.6000000000000001
T117,"Olesen, Thorbjorn",AN,2,18,4,-0.42,290.6,0.607145,-1.295,0.75,31.797800000000002,40.38104,0.10499999999999998,-0.41500000000000004,0.5555566666666667,2,4.5,-2.02,-2.125,-1.7149999999999999
